robot_name,num_trajectories,num_waypoints,ik_success_rate,trajectory_success_rate,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,orientation_tolerance_rad,mean_orientation_error_rad,max_orientation_error_rad,pose_success_rate,trajectory_pose_success_rate,suite
xarm6_true,46,3680,0.790489,0.369565,0.00798,0.101999,1.271317,0.405183,0.1307829,0.04031721,0.0,0.01303539,0.0033787,1.202873,0.1,0.021317,0.509331,0.790489,0.369565,libero_goal
xarm6_true,62,4960,0.748589,0.274194,0.008816,0.095536,1.36619,0.602659,0.14370475,0.10023913,0.0,0.01514624,0.0,1.202873,0.1,0.01978,0.388143,0.748589,0.274194,libero_object
xarm6_true,42,3360,0.626488,0.047619,0.015872,0.104147,1.169449,0.52044,0.14433214,0.05410677,0.0,0.01395188,0.00209798,1.202873,0.1,0.026612,0.381259,0.626488,0.047619,libero_spatial
