robot_name,num_trajectories,num_waypoints,ik_success_rate,trajectory_success_rate,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,suite
ur5e_true,15,300,0.95,0.0,0.007546,0.178853,1.149944,0.354315,0.11735961,0.03123312,0.0,0.018935,0.00255214,1.464731,libero_goal
ur5e_true,17,340,0.95,0.0,0.007467,0.180157,1.167025,0.363898,0.12315937,0.03257452,0.0,0.01784856,2.357e-05,1.464731,libero_object
ur5e_true,18,360,0.95,0.0,0.007036,0.173362,1.427977,0.409691,0.13595582,0.03593376,0.0,0.01966103,0.00159068,1.464731,libero_spatial
