robot_name,num_trajectories,num_waypoints,ik_success_rate,trajectory_success_rate,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,suite
xarm6_true,15,300,0.996667,0.933333,0.000541,0.004747,1.24949,0.486083,0.07354277,2.5e-07,0.003333,0.04264661,0.00042317,1.030873,libero_goal
xarm6_true,17,340,1.0,1.0,0.000406,0.001977,1.319335,0.78065,0.07922807,0.05279075,0.0,0.03022114,0.0,1.030873,libero_object
xarm6_true,18,360,0.697222,0.166667,0.009331,0.074168,0.915073,0.282945,0.04615883,2.48e-06,0.236111,0.08711983,0.00032561,1.030873,libero_spatial
