robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,orientation_tolerance_rad,mean_orientation_error_rad,max_orientation_error_rad,pose_success_rate,trajectory_pose_success
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_44,80,1.0,1,0.000256,0.001878,1.664518,1.2816,0.11409332,0.06643946,0.0,1.98786865,0.00016102,1.620531,0.1,0.002365,0.060736,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_45,80,1.0,1,0.000239,0.001475,2.03522,1.306056,0.12511758,0.06742462,0.0,0.99993228,0.00018955,1.620531,0.1,0.000969,0.03367,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_46,80,1.0,1,0.000284,0.001555,1.611976,1.283545,0.10995786,0.07411237,0.0,0.00352256,9.486e-05,1.620531,0.1,0.001425,0.019549,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_47,80,1.0,1,0.000303,0.001804,1.756242,1.327147,0.11720888,0.07037897,0.0,0.49847198,0.00019086,1.620531,0.1,0.005981,0.082622,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_48,80,1.0,1,0.000357,0.001915,2.08488,1.328614,0.12793884,0.07280791,0.0,2.98430806,0.0006066,1.620531,0.1,0.00377,0.051169,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_49,80,1.0,1,0.000229,0.001263,1.692024,1.288878,0.11548689,0.06702566,0.0,1.97402507,0.00053713,1.620531,0.1,0.000974,0.033866,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_5,80,1.0,1,0.00029,0.001718,1.557841,1.322257,0.10670964,0.06894872,0.0,0.49749453,0.00057135,1.620531,0.1,0.002,0.026884,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_6,80,1.0,1,0.000253,0.001881,1.924169,1.32249,0.12029395,0.06893754,0.0,1.49193499,0.00029044,1.620531,0.1,0.001611,0.039572,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_7,80,1.0,1,0.000437,0.001985,1.678442,1.301668,0.11221149,0.06693833,0.0,1.98480313,0.00048692,1.620531,0.1,0.006415,0.088448,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_8,80,1.0,1,0.000263,0.001881,1.886628,1.304557,0.12534971,0.06754159,0.0,0.99395736,0.00037907,1.620531,0.1,0.000967,0.021739,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_9,80,1.0,1,0.000308,0.001768,1.695904,1.336772,0.11643761,0.07208283,0.0,1.98939029,0.00030248,1.620531,0.1,0.001987,0.033168,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_0,80,1.0,1,0.000423,0.00195,1.630397,1.136372,0.11811356,0.07511134,0.0,2.96012824,0.00234819,1.620531,0.1,0.000168,0.000524,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_1,80,1.0,1,0.000637,0.001969,1.523357,1.01457,0.11687778,0.07187642,0.0,3.45389748,0.00271173,1.620531,0.1,0.000524,0.014549,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_10,80,1.0,1,0.000603,0.001906,1.525399,0.920823,0.10717313,0.06047799,0.0,4.88196455,0.00580664,1.620531,0.1,0.000699,0.02767,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_11,80,1.0,1,0.000717,0.001965,1.643164,0.994005,0.12605497,0.0740822,0.0,2.45850053,0.00283115,1.620531,0.1,0.001469,0.032247,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_12,80,1.0,1,0.000664,0.001995,1.400092,0.879563,0.11287113,0.06871801,0.0,2.45520605,0.00066655,1.620531,0.1,0.001478,0.014121,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_13,80,1.0,1,0.000553,0.001672,1.550717,1.115058,0.12001022,0.07166657,0.0,1.97212734,0.00341796,1.620531,0.1,0.001562,0.038986,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_14,80,1.0,1,0.000518,0.001724,1.575322,1.065302,0.11514993,0.06891987,0.0,2.9580833,0.0031343,1.620531,0.1,0.000435,0.020396,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_15,80,1.0,1,0.000612,0.001991,1.660991,1.170891,0.11956539,0.06831847,0.0,2.95494985,0.0048184,1.620531,0.1,0.00095,0.028353,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_16,80,1.0,1,0.000866,0.001988,1.525103,0.931924,0.12061325,0.07471928,0.0,4.44031269,0.00288231,1.620531,0.1,0.000259,0.001336,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_17,80,1.0,1,0.000469,0.001842,1.606973,1.150212,0.12377581,0.07288178,0.0,2.47152908,0.00189893,1.620531,0.1,0.000651,0.026695,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_18,80,1.0,1,0.000495,0.001757,1.572226,1.099851,0.11393506,0.07183297,0.0,3.94795813,0.00169015,1.620531,0.1,0.000379,0.010835,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_19,80,1.0,1,0.000613,0.001997,1.585967,1.029411,0.11725338,0.06695417,0.0,3.45326485,0.00224033,1.620531,0.1,0.001357,0.04573,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_2,80,1.0,1,0.000619,0.001991,1.509383,0.939161,0.10865549,0.06678784,0.0,7.36470945,0.0031093,1.620531,0.1,0.000298,0.002255,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_20,80,1.0,1,0.000558,0.00172,1.480158,1.008219,0.11602634,0.06742134,0.0,2.47317242,0.00141887,1.620531,0.1,0.000845,0.032411,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_21,80,1.0,1,0.000563,0.001843,1.642593,1.098891,0.11725975,0.06779068,0.0,5.94674727,0.00207248,1.620531,0.1,0.001095,0.027357,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_22,80,1.0,1,0.000646,0.001954,1.471365,0.866038,0.11233979,0.05917711,0.0,2.93830369,0.00422954,1.620531,0.1,0.001507,0.047997,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_23,80,1.0,1,0.000639,0.001949,1.577114,0.919152,0.11767247,0.0695689,0.0,2.46504776,0.00224628,1.620531,0.1,0.000546,0.009597,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_24,80,1.0,1,0.000677,0.001926,1.675363,0.951568,0.12291851,0.07164139,0.0,2.96324058,0.00298466,1.620531,0.1,0.00106,0.027047,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_25,80,1.0,1,0.00059,0.001923,1.596366,1.083196,0.11508264,0.06597103,0.0,3.45067991,0.00273854,1.620531,0.1,0.001828,0.037338,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_26,80,1.0,1,0.0009,0.001929,1.414898,0.779762,0.10895658,0.07259084,0.0,1.96055725,0.0034621,1.620531,0.1,0.000898,0.017625,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_27,80,1.0,1,0.000654,0.001968,1.556695,0.948925,0.12251596,0.07180477,0.0,2.47604097,0.0016467,1.620531,0.1,0.000936,0.022852,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_28,80,1.0,1,0.000665,0.001887,1.408145,0.885429,0.11473181,0.07270266,0.0,3.43857353,0.00259679,1.620531,0.1,0.001959,0.044535,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_29,80,1.0,1,0.000598,0.001914,1.470835,0.747138,0.1218422,0.06390529,0.0,1.96736724,0.0035212,1.620531,0.1,0.000529,0.007166,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_3,80,1.0,1,0.00058,0.001945,1.552848,0.893596,0.12295869,0.06892217,0.0,2.47696853,0.00340702,1.620531,0.1,0.00054,0.026962,1.0,1
ur5e_true_robotiq2f85_tcp_proxy,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_30,80,1.0,1,0.000578,0.001969,1.738386,0.979218,0.12496373,0.06942094,0.0,1.96763992,0.00478491,1.620531,0.1,0.000779,0.023067,1.0,1
