robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,orientation_tolerance_rad,mean_orientation_error_rad,max_orientation_error_rad,pose_success_rate,trajectory_pose_success
xarm6_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_13,80,0.775,0,0.001411,0.003416,1.02645,0.688546,0.13683115,0.10666366,0.0,0.00906058,0.00092314,1.202873,0.1,0.034988,0.099363,0.775,0
xarm6_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_15,80,0.6375,0,0.002399,0.007772,1.114958,0.689042,0.14397089,0.10632819,0.0,0.01542012,0.00099465,1.202873,0.1,0.063881,0.209904,0.6375,0
xarm6_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_19,80,1.0,1,0.00035,0.001699,1.270284,1.022305,0.13956896,0.10835263,0.0,0.00335937,0.0008124,1.202873,0.1,0.005467,0.048172,1.0,1
xarm6_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_23,80,0.7625,0,0.001143,0.003795,1.100859,0.682487,0.14480659,0.10391495,0.0,0.00564273,0.00081057,1.202873,0.1,0.030379,0.108126,0.7625,0
xarm6_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_28,80,0.6875,0,0.002956,0.011803,1.09419,0.566613,0.14249064,0.10383624,0.0,0.0354259,0.00112424,1.202873,0.1,0.077833,0.328279,0.6875,0
xarm6_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_9,80,0.85,0,0.001269,0.005005,1.129249,0.784851,0.14779216,0.10849112,0.0,0.00944852,0.00067301,1.202873,0.1,0.033386,0.139562,0.85,0
xarm6_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_18,80,0.8625,0,0.001364,0.008228,1.358104,1.089213,0.14132563,0.10677206,0.0,0.01911319,0.00236903,1.202873,0.1,0.032456,0.225554,0.8625,0
xarm6_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_19,80,0.7375,0,0.002006,0.010301,1.295863,1.020096,0.14165832,0.10292486,0.0,0.03084953,0.00233865,1.202873,0.1,0.049842,0.276837,0.7375,0
xarm6_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_31,80,0.725,0,0.001488,0.003917,1.315616,1.013318,0.14108712,0.10942944,0.0,0.03665739,0.00231947,1.202873,0.1,0.03647,0.109262,0.725,0
xarm6_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_33,80,0.8125,0,0.001489,0.006102,1.250851,1.015545,0.13765281,0.10094119,0.0,0.03199472,0.00315735,1.202873,0.1,0.035159,0.170521,0.8125,0
xarm6_true,libero_goal,open_the_top_drawer_and_put_the_bowl_inside_demo,demo_41,80,0.8375,0,0.0016,0.008281,1.326817,1.052735,0.14214316,0.10256652,0.0,0.02213001,0.00249618,1.202873,0.1,0.038191,0.229733,0.8375,0
xarm6_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_38,80,0.9625,0,0.00051,0.00235,1.155189,0.82836,0.15682605,0.10592936,0.0,0.00935062,0.00061563,1.202873,0.1,0.012211,0.064776,0.9625,0
xarm6_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_42,80,0.6625,0,0.00244,0.00806,0.903506,0.676384,0.15528629,0.10201068,0.0,0.00615754,0.00033675,1.202873,0.1,0.063726,0.230352,0.6625,0
xarm6_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_44,80,0.4125,0,0.002676,0.006199,0.872253,0.690234,0.1565025,0.10980768,0.0,0.01254552,0.00046133,1.202873,0.1,0.069904,0.170729,0.4125,0
xarm6_true,libero_goal,push_the_plate_to_the_front_of_the_stove_demo,demo_48,80,0.525,0,0.002306,0.007085,0.918699,0.701339,0.15750006,0.10237753,0.0,0.01955114,0.00064855,1.202873,0.1,0.063496,0.192544,0.525,0
xarm6_true,libero_goal,put_the_bowl_on_the_plate_demo,demo_15,80,0.7625,0,0.001433,0.006208,1.300935,0.7469,0.14706613,0.10358898,0.0,0.00488459,0.00110971,1.202873,0.1,0.035603,0.171267,0.7625,0
xarm6_true,libero_goal,put_the_bowl_on_the_plate_demo,demo_18,80,0.6125,0,0.002856,0.009681,1.216485,0.736806,0.14897846,0.10403204,0.0,0.00549082,0.00064121,1.202873,0.1,0.078866,0.253314,0.6125,0
xarm6_true,libero_goal,put_the_bowl_on_the_plate_demo,demo_20,80,0.675,0,0.003494,0.013923,1.250666,0.710689,0.14576863,0.10568898,0.0,0.00528036,0.00122257,1.202873,0.1,0.088671,0.370087,0.675,0
xarm6_true,libero_goal,put_the_bowl_on_the_plate_demo,demo_35,80,0.7125,0,0.001875,0.008223,1.249115,0.761561,0.14658126,0.10312525,0.0,0.00413024,0.00120311,1.202873,0.1,0.04648,0.22786,0.7125,0
xarm6_true,libero_goal,put_the_bowl_on_the_plate_demo,demo_7,80,0.775,0,0.001344,0.00483,1.320845,0.737203,0.1417053,0.10283608,0.0,0.00539302,0.00102238,1.202873,0.1,0.03183,0.13302,0.775,0
xarm6_true,libero_goal,put_the_bowl_on_the_plate_demo,demo_8,80,0.8125,0,0.000896,0.003912,1.349104,0.743345,0.14439585,0.10721853,0.0,0.00454616,0.00075583,1.202873,0.1,0.021278,0.108047,0.8125,0
xarm6_true,libero_goal,put_the_bowl_on_the_stove_demo,demo_26,80,1.0,1,0.000315,0.001638,1.535235,1.419031,0.12681315,0.10334981,0.0,0.00246094,0.0011536,1.202873,0.1,0.004318,0.037548,1.0,1
xarm6_true,libero_goal,put_the_bowl_on_the_stove_demo,demo_27,80,1.0,1,0.000331,0.001959,1.497065,1.161542,0.13746828,0.10638295,0.0,0.00397086,0.00120444,1.202873,0.1,0.005668,0.029552,1.0,1
xarm6_true,libero_goal,put_the_bowl_on_the_stove_demo,demo_29,80,1.0,1,0.000278,0.001699,1.532731,1.460316,0.12739275,0.10789315,0.0,0.00198409,0.00187278,1.202873,0.1,0.003098,0.014053,1.0,1
xarm6_true,libero_goal,put_the_bowl_on_the_stove_demo,demo_3,80,1.0,1,0.000375,0.001927,1.516792,1.402115,0.12815246,0.1011511,0.0,0.00263266,0.00069925,1.202873,0.1,0.004409,0.021361,1.0,1
xarm6_true,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo,demo_24,80,0.6375,0,0.005159,0.017086,1.336708,1.041686,0.14435097,0.10061998,0.0,0.00452192,0.00362912,1.202873,0.1,0.13214,0.435605,0.6375,0
xarm6_true,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo,demo_29,80,0.9625,0,0.000519,0.003576,1.485426,1.113363,0.13899705,0.1067833,0.0,0.00258224,0.00298332,1.202873,0.1,0.009703,0.098579,0.9625,0
xarm6_true,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo,demo_40,80,0.9125,0,0.001008,0.004702,1.387953,1.103057,0.13980466,0.10319052,0.0,0.0031101,0.00476009,1.202873,0.1,0.02235,0.128768,0.9125,0
xarm6_true,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo,demo_9,80,0.5125,0,0.004781,0.013824,1.266427,1.03857,0.15189592,0.10825102,0.0,0.00767189,0.00500524,1.202873,0.1,0.126249,0.348034,0.5125,0
xarm6_true,libero_goal,put_the_cream_cheese_in_the_bowl_demo,demo_13,80,1.0,1,0.000492,0.001924,1.357871,1.035264,0.15301197,0.1047963,0.0,0.00624674,0.00079283,1.202873,0.1,0.011373,0.079739,1.0,1
xarm6_true,libero_goal,put_the_cream_cheese_in_the_bowl_demo,demo_27,80,1.0,1,0.000449,0.00193,1.462881,1.32342,0.14672809,0.10057213,0.0,0.00377072,0.0009994,1.202873,0.1,0.00733,0.052473,1.0,1
xarm6_true,libero_goal,put_the_cream_cheese_in_the_bowl_demo,demo_35,80,1.0,1,0.000265,0.001741,1.432129,1.177273,0.15008,0.11013491,0.0,0.00241127,0.00156225,1.202873,0.1,0.003883,0.012465,1.0,1
xarm6_true,libero_goal,put_the_cream_cheese_in_the_bowl_demo,demo_9,80,1.0,1,0.000496,0.001919,1.344771,0.975095,0.15130316,0.10596012,0.0,0.00684675,0.00070775,1.202873,0.1,0.010981,0.055351,1.0,1
xarm6_true,libero_goal,put_the_wine_bottle_on_the_rack_demo,demo_0,80,1.0,1,0.00071,0.00199,1.518348,1.100146,0.11757287,0.08172562,0.0,0.02431209,0.00830107,1.202873,0.1,0.008677,0.034795,1.0,1
xarm6_true,libero_goal,put_the_wine_bottle_on_the_rack_demo,demo_11,80,1.0,1,0.000387,0.001595,1.426885,1.029871,0.10513861,0.077207,0.0,0.00672139,0.00491011,1.202873,0.1,0.007819,0.098441,1.0,1
xarm6_true,libero_goal,put_the_wine_bottle_on_the_rack_demo,demo_13,80,1.0,1,0.000402,0.001837,1.309912,1.056043,0.09513617,0.0750066,0.0,0.00562961,0.00303199,1.202873,0.1,0.00683,0.091982,1.0,1
