robot_name,num_trajectories,num_waypoints,ik_success_rate,trajectory_success_rate,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,suite
simple_default,20,800,0.67375,0.05,0.01151,0.085589,1.811535,0.935471,0.04493214,2.1e-07,0.22,0.01924782,0.0,1.08,libero_spatial
panda_proxy,20,800,0.46875,0.0,0.044946,0.161624,1.946293,1.042334,0.02562481,5.9e-07,0.4425,0.0351934,0.0,1.04,libero_spatial
ur5_proxy,20,800,1.0,1.0,0.000704,0.001996,1.282835,0.649314,0.13272037,0.0652078,0.0,0.00462776,0.0,1.113,libero_spatial
xarm6_proxy,20,800,0.44125,0.0,0.051502,0.169569,2.013269,1.072755,0.02237453,1.2e-07,0.48,0.03986584,0.0,0.946,libero_spatial
