robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost
panda_proxy,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo,demo_22,40,0.6,0,0.037884,0.118883,1.921164,1.163229,0.03066111,0.00031891,0.375,0.01294097,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_17,40,0.2,0,0.064121,0.127864,2.224528,1.204521,0.01293156,0.00024018,0.575,0.09355959,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_44,40,0.175,0,0.072018,0.130657,2.269487,1.256873,0.01112806,0.00020356,0.6,0.11267028,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_7,40,0.15,0,0.068064,0.129058,2.253197,1.246642,0.01092891,0.00036392,0.625,0.07941026,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo,demo_39,40,0.25,0,0.065254,0.114939,2.08255,1.197643,0.01541784,0.00029205,0.75,0.04163691,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo,demo_7,40,0.275,0,0.060684,0.110146,2.082198,1.197585,0.01690062,0.00011006,0.7,0.03198808,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo,demo_36,40,0.625,0,0.046216,0.161624,1.927967,1.163766,0.02887019,0.00025191,0.375,0.01816193,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_1,40,0.225,0,0.074837,0.153962,2.114574,1.160494,0.0153376,0.00022962,0.475,0.03450787,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_36,40,0.225,0,0.071088,0.147256,2.128635,1.216111,0.01497777,0.00049015,0.65,0.02836753,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_32,40,0.675,0,0.020178,0.079576,1.737835,1.17514,0.03988329,0.00010316,0.25,0.01273406,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_6,40,0.725,0,0.013849,0.062549,1.739839,1.176807,0.04239587,0.00052307,0.25,0.01176611,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_13,40,0.7,0,0.029031,0.133646,1.635702,1.102668,0.03791205,0.00031427,0.3,0.01896835,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_15,40,0.675,0,0.036386,0.14262,1.629811,1.042334,0.03616831,0.00039104,0.225,0.01521535,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_35,40,0.775,0,0.024883,0.129292,1.524803,1.090243,0.04152021,0.00040644,0.225,0.0211382,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_4,40,0.65,0,0.035369,0.130314,1.639029,1.084619,0.03548054,1.14e-06,0.325,0.01248996,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_9,40,0.625,0,0.041963,0.146621,1.724452,1.112256,0.03510108,0.00043614,0.275,0.01506723,0.0,1.04
panda_proxy,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_12,40,0.325,0,0.038956,0.127493,2.207659,1.195477,0.01626903,5.9e-07,0.55,0.03200877,0.0,1.04
ur5_proxy,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_10,40,1.0,1,0.00057,0.00173,1.349533,0.832197,0.14396514,0.09211502,0.0,0.00374592,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_33,40,1.0,1,0.000727,0.00179,1.322936,0.779246,0.14158643,0.0857295,0.0,0.00351186,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo,demo_17,40,1.0,1,0.000655,0.001876,1.187924,0.776442,0.12959639,0.08529482,0.0,0.00765166,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo,demo_22,40,1.0,1,0.000681,0.001969,1.267714,0.775816,0.13527159,0.08493919,0.0,0.00336117,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_17,40,1.0,1,0.000846,0.001873,1.498706,0.795364,0.14831024,0.08794322,0.0,0.00521472,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_44,40,1.0,1,0.000767,0.001987,1.550892,0.849222,0.15024095,0.09425681,0.0,0.00435424,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_7,40,1.0,1,0.000843,0.001923,1.527378,0.840537,0.15022476,0.09322539,0.0,0.00567797,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo,demo_39,40,1.0,1,0.000602,0.001572,1.404758,0.793345,0.14501115,0.08756198,0.0,0.00312114,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo,demo_7,40,1.0,1,0.000721,0.001462,1.390548,0.789783,0.14438524,0.08722542,0.0,0.00294972,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo,demo_36,40,1.0,1,0.000848,0.001815,1.301702,0.778734,0.13286111,0.08530713,0.0,0.00431191,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_1,40,1.0,1,0.00055,0.001594,1.447651,0.761985,0.14533818,0.08368614,0.0,0.00287363,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo,demo_36,40,1.0,1,0.00055,0.001934,1.449174,0.815069,0.1471523,0.09014705,0.0,0.00235639,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_32,40,1.0,1,0.000837,0.001931,1.097027,0.771673,0.120514,0.08489025,0.0,0.0040859,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo,demo_6,40,1.0,1,0.000661,0.001807,1.086606,0.779152,0.12136046,0.08564701,0.0,0.00330342,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_13,40,1.0,1,0.000744,0.00198,1.057189,0.69062,0.11181148,0.07087099,0.0,0.00613743,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_15,40,1.0,1,0.000509,0.001807,1.077065,0.649314,0.10993278,0.0652078,0.0,0.00667988,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_35,40,1.0,1,0.000823,0.001996,0.987696,0.67918,0.10357781,0.06971444,0.0,0.00708347,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_4,40,1.0,1,0.000569,0.001883,1.078402,0.677514,0.11137598,0.06910016,0.0,0.00623443,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo,demo_9,40,1.0,1,0.000695,0.001933,1.1467,0.691624,0.11668911,0.07143562,0.0,0.00571288,0.0,1.113
ur5_proxy,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_12,40,1.0,1,0.000873,0.00197,1.427107,0.795305,0.14520228,0.08767699,0.0,0.00418742,0.0,1.113
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_10,40,0.2,0,0.045719,0.117266,2.20441,1.27738,0.0120549,6.3e-07,0.75,0.03806336,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo,demo_33,40,0.375,0,0.043744,0.111881,2.19654,1.209163,0.0153745,4.9e-07,0.55,0.03763104,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo,demo_17,40,0.775,0,0.021973,0.14738,1.981679,1.203218,0.03324778,0.00113163,0.225,0.03492592,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo,demo_22,40,0.6,0,0.041099,0.122884,2.004577,1.196159,0.02718934,0.00028052,0.375,0.02084502,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_17,40,0.175,0,0.079469,0.133775,2.28087,1.236824,0.01101935,0.00060097,0.6,0.08093352,0.0,0.946
xarm6_proxy,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo,demo_44,40,0.15,0,0.088334,0.135956,2.317268,1.305668,0.00937502,0.00080285,0.55,0.17943358,0.0,0.946
