robot_name,num_trajectories,num_waypoints,ik_success_rate,trajectory_success_rate,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost,orientation_tolerance_rad,mean_orientation_error_rad,max_orientation_error_rad,pose_success_rate,trajectory_pose_success_rate,group,candidate_index,candidate_kind,reference_base_x,reference_base_y,reference_base_z,reference_base_yaw,base_x,base_y,base_z,base_yaw,dx_from_reference,dy_from_reference,dz_from_reference,yaw_delta_from_reference,stage,split
xarm6_true,60,4799,1.0,1.0,0.000505,0.001999,0.733611,0.050302,0.05331389,0.0098644,0.0,0.01176913,0.02252912,1.202873,0.1,0.002311,0.099725,1.0,1.0,libero_goal,14,random_13,-0.66,0.0,0.912,0.0,-0.315288,-0.133681,1.025004,-0.467094,0.344712,-0.133681,0.113004,-0.467094,best_train_base,train_search
xarm6_true,60,4800,1.0,1.0,0.000473,0.001995,1.355697,0.752455,0.11666208,0.06428006,0.0,0.00478597,0.0,1.202873,0.1,0.000969,0.088831,1.0,1.0,libero_object,14,random_13,-0.6,0.0,0.0,0.0,-0.447235,0.22912,0.074962,-0.348135,0.152765,0.22912,0.074962,-0.348135,best_train_base,train_search
xarm6_true,60,4799,0.850385,0.566667,0.006461,0.108041,1.40336,0.642506,0.12726854,0.0530882,0.0,0.01184096,0.00095524,1.202873,0.1,0.03025,0.641316,0.850385,0.566667,libero_spatial,9,random_08,-0.66,0.0,0.912,0.0,-0.538064,0.186874,0.718466,-0.563609,0.121936,0.186874,-0.193534,-0.563609,best_train_base,train_search
