robot_name,suite,task,episode_id,num_waypoints,ik_success_rate,trajectory_success,mean_position_error,max_position_error,mean_joint_margin,min_joint_margin,mean_manipulability,min_manipulability,manipulability_below_threshold,smoothness_cost,collision_proxy,hardware_cost
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_32,80,1.0,1,0.000223,0.001544,1.40851,0.85661,0.14254967,0.08801779,0.0,0.00073029,0.00080116,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_33,80,1.0,1,0.000192,0.00198,1.366159,0.840217,0.13853456,0.08837193,0.0,0.00051957,0.00156947,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_34,80,1.0,1,0.000166,0.001618,1.444572,0.833105,0.14116704,0.08553784,0.0,0.00071323,0.00141417,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_35,80,1.0,1,0.000214,0.001986,1.350427,0.815096,0.14033304,0.08611517,0.0,0.00051431,0.00123261,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_36,80,1.0,1,0.000179,0.001803,1.302187,0.824936,0.1371249,0.08691807,0.0,0.00040127,0.00145696,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_37,80,1.0,1,0.000152,0.001901,1.318123,0.824689,0.13742244,0.08458805,0.0,0.00050256,0.00117586,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_38,80,1.0,1,0.000148,0.001746,1.354553,0.814411,0.13997704,0.08568968,0.0,0.00055744,0.00140052,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_39,80,1.0,1,0.000209,0.001987,1.272623,0.773462,0.13131364,0.08043562,0.0,0.00060454,0.00238337,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_4,80,1.0,1,0.000254,0.001875,1.332906,0.804079,0.13781714,0.08442392,0.0,0.00051539,0.00192883,1.464731
ur5e_true,libero_goal,open_the_middle_drawer_of_the_cabinet_demo,demo_40,80,1.0,1,0.000114,0.001312,1.39541,0.820233,0.14094481,0.08595501,0.0,0.00053837,0.00167703,1.464731
